invoice_id,supplier_id,store_id,invoice_date,received_date,processed_date,invoice_amount,expected_amount,status,assigned_employee,processing_tat_days,discrepancy_amount,absolute_discrepancy,sla_breach
INV004945,SUP010,ST380,2016-07-20,2016-07-27,2016-07-30,108.09,108.09,Processed,EMP010,3,0.0,0.0,False
INV004946,SUP005,ST404,2016-07-20,2016-07-23,2016-07-29,625.28,625.28,Processed Late,EMP025,6,0.0,0.0,True
INV004947,SUP006,ST214,2016-07-20,2016-07-26,2016-07-29,41.76,41.76,Processed,EMP022,3,0.0,0.0,False
INV004948,SUP011,ST591,2016-07-20,2016-07-24,2016-07-27,41.85,41.85,Processed,EMP021,3,0.0,0.0,False
INV004949,SUP004,ST398,2016-07-20,2016-07-27,2016-07-29,140.22,140.22,Processed,EMP008,2,0.0,0.0,False
INV004950,SUP006,ST487,2016-07-20,2016-07-28,2016-08-01,8.46,8.46,Processed Late,EMP016,4,0.0,0.0,True
INV004951,SUP012,ST429,2016-07-20,2016-07-23,2016-07-25,1455.2,1455.2,Processed,EMP022,2,0.0,0.0,False
INV004952,SUP006,ST278,2016-07-20,2016-07-27,2016-08-03,387.6,387.6,Pending / Delayed,EMP028,7,0.0,0.0,True
INV004953,SUP006,ST513,2016-07-20,2016-07-24,2016-07-30,72.93,72.93,Processed Late,EMP028,6,0.0,0.0,True
INV004954,SUP013,ST104,2016-07-20,2016-07-23,2016-07-26,2291.88,2444.0,Processed,EMP006,3,-152.12,152.12,False
INV004955,SUP010,ST482,2016-07-20,2016-07-24,2016-07-27,2058.08,2058.08,Processed,EMP007,3,0.0,0.0,False
INV004956,SUP013,ST560,2016-07-20,2016-07-28,2016-07-31,192.51,192.51,Processed,EMP006,3,0.0,0.0,False
INV004957,SUP004,ST513,2016-07-20,2016-07-27,2016-07-28,19.6,19.6,Processed,EMP021,1,0.0,0.0,False
INV004958,SUP009,ST202,2016-07-20,2016-07-26,2016-07-27,374.69,378.14,Processed,EMP024,1,-3.45,3.45,False
INV004959,SUP008,ST214,2016-07-20,2016-07-26,2016-07-28,22.0,22.0,Processed,EMP014,2,0.0,0.0,False
INV004960,SUP012,ST171,2016-07-20,2016-07-28,2016-08-03,3335.64,3335.64,Processed Late,EMP019,6,0.0,0.0,True
INV004961,SUP007,ST494,2016-08-05,2016-08-08,2016-08-12,1592.5,1592.5,Processed Late,EMP013,4,0.0,0.0,True
INV004962,SUP003,ST396,2016-08-05,2016-08-08,2016-08-19,163.29,166.14,Pending / Delayed,EMP020,11,-2.85,2.85,True
INV004963,SUP002,ST293,2016-08-05,2016-08-09,2016-08-13,63.04,63.04,Processed Late,EMP019,4,0.0,0.0,True
INV004964,SUP005,ST453,2016-08-05,2016-08-09,2016-08-10,119.84,119.84,Processed,EMP015,1,0.0,0.0,False
INV004965,SUP014,ST148,2016-08-05,2016-08-10,2016-08-18,18.0,18.0,Pending / Delayed,EMP024,8,0.0,0.0,True
INV004966,SUP012,ST304,2016-08-05,2016-08-11,2016-08-20,636.83,625.66,Pending / Delayed,EMP026,9,11.17,11.17,True
INV004967,SUP014,ST196,2016-08-05,2016-08-08,2016-08-09,248.54,256.76,Processed,EMP003,1,-8.22,8.22,False
INV004968,SUP015,ST600,2016-08-05,2016-08-09,2016-08-12,62.4,62.4,Processed,EMP007,3,0.0,0.0,False
INV004969,SUP007,ST587,2016-08-05,2016-08-12,2016-08-21,36.19,36.19,Pending / Delayed,EMP005,9,0.0,0.0,True
INV004970,SUP002,ST186,2016-08-05,2016-08-10,2016-08-12,59.12,59.12,Processed,EMP025,2,0.0,0.0,False
INV004971,SUP010,ST472,2016-08-05,2016-08-13,2016-08-15,23.38,23.38,Processed,EMP019,2,0.0,0.0,False
INV004972,SUP011,ST027,2016-08-05,2016-08-11,2016-08-22,3565.76,3836.25,Pending / Delayed,EMP029,11,-270.49,270.49,True
INV004973,SUP006,ST226,2016-08-05,2016-08-12,2016-08-15,65.59,71.06,Processed,EMP014,3,-5.47,5.47,False
INV004974,SUP007,ST111,2016-08-05,2016-08-08,2016-08-10,3.98,4.05,Processed,EMP017,2,-0.07,0.07,False
INV004975,SUP007,ST253,2016-08-05,2016-08-08,2016-08-13,777.4,777.4,Processed Late,EMP027,5,0.0,0.0,True
INV004976,SUP001,ST084,2016-08-05,2016-08-12,2016-08-18,830.3,830.3,Processed Late,EMP012,6,0.0,0.0,True
INV004977,SUP005,ST221,2016-08-05,2016-08-09,2016-08-11,10.35,10.35,Processed,EMP030,2,0.0,0.0,False
INV004978,SUP011,ST211,2016-08-05,2016-08-10,2016-08-19,34.95,34.95,Pending / Delayed,EMP002,9,0.0,0.0,True
INV004979,SUP014,ST577,2016-08-05,2016-08-09,2016-08-10,14.15,14.4,Processed,EMP029,1,-0.25,0.25,False
INV004980,SUP001,ST073,2016-08-05,2016-08-10,2016-08-13,53.6,53.6,Processed,EMP005,3,0.0,0.0,False
INV004981,SUP005,ST558,2016-08-05,2016-08-10,2016-08-11,48.24,48.24,Processed,EMP026,1,0.0,0.0,False
INV004982,SUP005,ST593,2016-08-05,2016-08-11,2016-08-13,25.48,25.48,Processed,EMP016,2,0.0,0.0,False
INV004983,SUP001,ST320,2016-08-05,2016-08-09,2016-08-11,44.84,44.84,Processed,EMP023,2,0.0,0.0,False
INV004984,SUP014,ST428,2016-08-05,2016-08-09,2016-08-12,20.82,20.82,Processed,EMP002,3,0.0,0.0,False
INV004985,SUP001,ST075,2016-08-05,2016-08-12,2016-08-13,62.58,62.58,Processed,EMP029,1,0.0,0.0,False
INV004986,SUP003,ST125,2016-08-05,2016-08-10,2016-08-11,21.06,21.06,Processed,EMP017,1,0.0,0.0,False
INV004987,SUP015,ST338,2016-08-05,2016-08-13,2016-08-16,425.16,425.16,Processed,EMP018,3,0.0,0.0,False
INV004988,SUP001,ST215,2016-08-05,2016-08-11,2016-08-12,570.5,570.5,Processed,EMP001,1,0.0,0.0,False
INV004989,SUP012,ST490,2016-08-05,2016-08-08,2016-08-19,12.52,12.52,Pending / Delayed,EMP005,11,0.0,0.0,True
INV004990,SUP015,ST606,2016-08-05,2016-08-11,2016-08-12,14.1,14.1,Processed,EMP014,1,0.0,0.0,False
INV004991,SUP002,ST332,2016-08-05,2016-08-08,2016-08-09,55.46,56.43,Processed,EMP011,1,-0.97,0.97,False
INV004992,SUP002,ST209,2016-08-05,2016-08-12,2016-08-15,576.56,576.56,Processed,EMP013,3,0.0,0.0,False
INV004993,SUP005,ST017,2016-08-05,2016-08-10,2016-08-20,852.6,852.6,Pending / Delayed,EMP014,10,0.0,0.0,True
INV004994,SUP001,ST166,2016-08-05,2016-08-10,2016-08-21,136.0,136.0,Pending / Delayed,EMP009,11,0.0,0.0,True
INV004995,SUP002,ST136,2016-08-05,2016-08-12,2016-08-16,77.16,77.16,Processed Late,EMP018,4,0.0,0.0,True
INV004996,SUP015,ST497,2016-08-05,2016-08-08,2016-08-13,987.91,987.91,Processed Late,EMP013,5,0.0,0.0,True
INV004997,SUP008,ST523,2016-08-05,2016-08-10,2016-08-11,172.96,172.96,Processed,EMP005,1,0.0,0.0,False
INV004998,SUP007,ST193,2016-08-05,2016-08-11,2016-08-15,280.7,280.7,Processed Late,EMP028,4,0.0,0.0,True
INV004999,SUP002,ST039,2016-08-05,2016-08-13,2016-08-16,543.69,543.69,Processed,EMP020,3,0.0,0.0,False
INV005000,SUP007,ST126,2016-08-05,2016-08-09,2016-08-10,21.17,21.3,Processed,EMP016,1,-0.13,0.13,False
INV005001,SUP003,ST122,2016-08-05,2016-08-13,2016-08-15,9.8,9.8,Processed,EMP012,2,0.0,0.0,False
INV005002,SUP004,ST085,2016-08-05,2016-08-08,2016-08-11,240.16,246.3,Processed,EMP012,3,-6.14,6.14,False
INV005003,SUP010,ST444,2016-08-05,2016-08-12,2016-08-16,571.63,601.56,Processed Late,EMP011,4,-29.93,29.93,True
INV005004,SUP005,ST353,2016-08-05,2016-08-08,2016-08-11,74.0,74.0,Processed,EMP011,3,0.0,0.0,False
INV005005,SUP011,ST509,2016-08-05,2016-08-09,2016-08-10,141.74,133.08,Processed,EMP009,1,8.66,8.66,False
INV005006,SUP006,ST290,2016-08-05,2016-08-12,2016-08-13,5.2,5.2,Processed,EMP028,1,0.0,0.0,False
INV005007,SUP008,ST598,2016-08-05,2016-08-13,2016-08-14,29.16,29.16,Processed,EMP021,1,0.0,0.0,False
INV005008,SUP015,ST368,2016-08-05,2016-08-08,2016-08-10,2022.7,2022.7,Processed,EMP025,2,0.0,0.0,False
INV005009,SUP010,ST227,2016-08-05,2016-08-10,2016-08-13,160.71,160.71,Processed,EMP017,3,0.0,0.0,False
INV005010,SUP011,ST349,2016-08-05,2016-08-10,2016-08-12,21.71,21.71,Processed,EMP012,2,0.0,0.0,False
INV005011,SUP015,ST412,2016-08-05,2016-08-09,2016-08-12,46.54,46.54,Processed,EMP020,3,0.0,0.0,False
INV005012,SUP005,ST150,2016-08-05,2016-08-12,2016-08-21,754.41,812.89,Pending / Delayed,EMP015,9,-58.48,58.48,True
INV005013,SUP007,ST414,2016-08-05,2016-08-09,2016-08-15,13.36,13.36,Processed Late,EMP007,6,0.0,0.0,True
INV005014,SUP001,ST266,2016-08-05,2016-08-12,2016-08-14,54.47,54.47,Processed,EMP017,2,0.0,0.0,False
INV005015,SUP011,ST044,2016-08-05,2016-08-12,2016-08-15,12.62,12.62,Processed,EMP002,3,0.0,0.0,False
INV005016,SUP004,ST006,2016-08-05,2016-08-11,2016-08-16,1188.2,1188.2,Processed Late,EMP027,5,0.0,0.0,True
INV005017,SUP005,ST042,2016-08-05,2016-08-10,2016-08-11,1218.15,1218.15,Processed,EMP013,1,0.0,0.0,False
INV005018,SUP001,ST422,2016-08-05,2016-08-13,2016-08-15,23.85,23.8,Processed,EMP002,2,0.05,0.05,False
INV005019,SUP013,ST103,2016-08-05,2016-08-09,2016-08-11,48.97,51.63,Processed,EMP027,2,-2.66,2.66,False
INV005020,SUP008,ST418,2016-08-05,2016-08-12,2016-08-20,116.66,116.66,Pending / Delayed,EMP011,8,0.0,0.0,True
INV005021,SUP002,ST360,2016-08-05,2016-08-09,2016-08-11,43.02,43.02,Processed,EMP012,2,0.0,0.0,False
INV005022,SUP003,ST186,2016-08-05,2016-08-08,2016-08-10,254.88,254.88,Processed,EMP016,2,0.0,0.0,False
INV005023,SUP009,ST285,2016-08-05,2016-08-13,2016-08-16,5.76,5.76,Processed,EMP010,3,0.0,0.0,False
INV005024,SUP006,ST621,2016-08-05,2016-08-12,2016-08-14,78.3,78.3,Processed,EMP006,2,0.0,0.0,False
INV005025,SUP005,ST095,2016-08-05,2016-08-12,2016-08-13,10.78,10.78,Processed,EMP028,1,0.0,0.0,False
INV005026,SUP010,ST119,2016-08-05,2016-08-13,2016-08-14,4883.38,4883.38,Processed,EMP010,1,0.0,0.0,False
INV005027,SUP015,ST253,2016-08-05,2016-08-09,2016-08-12,12.25,12.85,Processed,EMP027,3,-0.6,0.6,False
INV005028,SUP013,ST322,2016-08-05,2016-08-13,2016-08-17,4.46,4.46,Processed Late,EMP002,4,0.0,0.0,True
INV005029,SUP003,ST544,2016-08-05,2016-08-13,2016-08-14,48.64,48.64,Processed,EMP007,1,0.0,0.0,False
INV005030,SUP007,ST297,2016-08-05,2016-08-13,2016-08-16,16.64,16.64,Processed,EMP026,3,0.0,0.0,False
INV005031,SUP009,ST042,2016-08-05,2016-08-09,2016-08-10,37.06,35.49,Processed,EMP026,1,1.57,1.57,False
INV005032,SUP001,ST131,2016-08-05,2016-08-11,2016-08-13,30.88,30.88,Processed,EMP006,2,0.0,0.0,False
INV005033,SUP005,ST105,2016-08-05,2016-08-11,2016-08-15,56.96,56.96,Processed Late,EMP004,4,0.0,0.0,True
INV005034,SUP002,ST628,2016-08-05,2016-08-10,2016-08-12,1422.0,1422.0,Processed,EMP021,2,0.0,0.0,False
INV005035,SUP009,ST098,2016-08-05,2016-08-11,2016-08-14,56.1,56.1,Processed,EMP003,3,0.0,0.0,False
INV005036,SUP013,ST466,2016-08-05,2016-08-08,2016-08-09,76.67,76.67,Processed,EMP011,1,0.0,0.0,False
INV005037,SUP003,ST088,2016-08-05,2016-08-13,2016-08-15,22.64,23.94,Processed,EMP023,2,-1.3,1.3,False
INV005038,SUP004,ST024,2016-08-05,2016-08-13,2016-08-19,515.09,515.09,Processed Late,EMP008,6,0.0,0.0,True
INV005039,SUP015,ST573,2016-08-05,2016-08-08,2016-08-11,1143.87,1143.87,Processed,EMP004,3,0.0,0.0,False
INV005040,SUP010,ST119,2016-08-05,2016-08-08,2016-08-11,124.2,124.2,Processed,EMP014,3,0.0,0.0,False
INV005041,SUP010,ST456,2016-08-20,2016-08-27,2016-09-03,48.6,48.6,Pending / Delayed,EMP030,7,0.0,0.0,True
INV005042,SUP001,ST327,2016-08-20,2016-08-25,2016-09-05,1687.98,1687.98,Pending / Delayed,EMP025,11,0.0,0.0,True
INV005043,SUP015,ST505,2016-08-20,2016-08-25,2016-08-28,333.47,339.6,Processed,EMP022,3,-6.13,6.13,False
INV005044,SUP013,ST022,2016-08-20,2016-08-23,2016-08-24,3271.0,3271.0,Processed,EMP028,1,0.0,0.0,False
INV005045,SUP015,ST001,2016-08-20,2016-08-26,2016-08-28,458.8,458.8,Processed,EMP025,2,0.0,0.0,False
INV005046,SUP001,ST306,2016-08-20,2016-08-26,2016-08-28,51.15,51.15,Processed,EMP023,2,0.0,0.0,False
INV005047,SUP009,ST440,2016-08-20,2016-08-26,2016-08-30,61.92,61.92,Processed Late,EMP017,4,0.0,0.0,True
INV005048,SUP007,ST340,2016-08-20,2016-08-26,2016-08-27,239.16,239.16,Processed,EMP005,1,0.0,0.0,False
INV005049,SUP013,ST280,2016-08-20,2016-08-23,2016-08-28,114.66,114.66,Processed Late,EMP027,5,0.0,0.0,True
INV005050,SUP006,ST148,2016-08-20,2016-08-25,2016-08-30,9.15,9.03,Processed Late,EMP021,5,0.12,0.12,True
INV005051,SUP007,ST574,2016-08-20,2016-08-25,2016-08-27,12.56,12.56,Processed,EMP026,2,0.0,0.0,False
INV005052,SUP001,ST144,2016-08-20,2016-08-26,2016-09-01,134.6,134.6,Processed Late,EMP017,6,0.0,0.0,True
INV005053,SUP004,ST491,2016-08-20,2016-08-24,2016-08-26,26.04,26.04,Processed,EMP010,2,0.0,0.0,False
INV005054,SUP014,ST408,2016-08-20,2016-08-23,2016-08-24,19.74,19.74,Processed,EMP018,1,0.0,0.0,False
INV005055,SUP014,ST511,2016-08-20,2016-08-26,2016-08-31,15.51,15.51,Processed Late,EMP006,5,0.0,0.0,True
INV005056,SUP011,ST189,2016-08-20,2016-08-24,2016-08-28,39.26,39.26,Processed Late,EMP003,4,0.0,0.0,True
INV005057,SUP003,ST218,2016-08-20,2016-08-25,2016-08-27,15.12,15.12,Processed,EMP009,2,0.0,0.0,False
INV005058,SUP005,ST082,2016-08-20,2016-08-28,2016-09-02,8.76,8.76,Processed Late,EMP015,5,0.0,0.0,True
INV005059,SUP012,ST339,2016-08-20,2016-08-28,2016-08-31,966.18,966.18,Processed,EMP013,3,0.0,0.0,False
INV005060,SUP006,ST548,2016-08-20,2016-08-24,2016-08-27,43.54,43.54,Processed,EMP028,3,0.0,0.0,False
INV005061,SUP010,ST030,2016-08-20,2016-08-28,2016-08-31,117.12,117.12,Processed,EMP018,3,0.0,0.0,False
INV005062,SUP007,ST016,2016-08-20,2016-08-26,2016-08-29,1179.46,1179.46,Processed,EMP003,3,0.0,0.0,False
INV005063,SUP001,ST245,2016-08-20,2016-08-27,2016-08-30,16.27,15.96,Processed,EMP004,3,0.31,0.31,False
INV005064,SUP006,ST615,2016-08-20,2016-08-24,2016-09-05,2914.92,2914.92,Pending / Delayed,EMP004,12,0.0,0.0,True
INV005065,SUP014,ST085,2016-08-20,2016-08-23,2016-08-25,626.15,626.15,Processed,EMP013,2,0.0,0.0,False
INV005066,SUP003,ST538,2016-08-20,2016-08-25,2016-08-26,3234.94,3234.94,Processed,EMP018,1,0.0,0.0,False
INV005067,SUP015,ST144,2016-08-20,2016-08-24,2016-09-02,594.72,594.72,Pending / Delayed,EMP006,9,0.0,0.0,True
INV005068,SUP015,ST615,2016-08-20,2016-08-26,2016-08-28,27.16,27.16,Processed,EMP013,2,0.0,0.0,False
INV005069,SUP005,ST161,2016-08-20,2016-08-28,2016-08-30,862.89,858.55,Processed,EMP014,2,4.34,4.34,False
INV005070,SUP002,ST418,2016-08-20,2016-08-24,2016-08-27,912.42,912.42,Processed,EMP027,3,0.0,0.0,False
INV005071,SUP006,ST247,2016-08-20,2016-08-24,2016-08-27,734.62,711.13,Processed,EMP027,3,23.49,23.49,False
INV005072,SUP004,ST487,2016-08-20,2016-08-27,2016-08-30,270.34,270.34,Processed,EMP008,3,0.0,0.0,False
INV005073,SUP014,ST364,2016-08-20,2016-08-25,2016-08-28,40.41,40.41,Processed,EMP023,3,0.0,0.0,False
INV005074,SUP010,ST161,2016-08-20,2016-08-26,2016-08-28,533.9,533.9,Processed,EMP007,2,0.0,0.0,False
INV005075,SUP014,ST367,2016-08-20,2016-08-26,2016-08-29,13.09,13.09,Processed,EMP028,3,0.0,0.0,False
INV005076,SUP002,ST600,2016-08-20,2016-08-28,2016-09-02,2584.38,2584.38,Processed Late,EMP005,5,0.0,0.0,True
INV005077,SUP004,ST217,2016-08-20,2016-08-28,2016-09-09,855.4,855.4,Pending / Delayed,EMP022,12,0.0,0.0,True
INV005078,SUP008,ST087,2016-08-20,2016-08-25,2016-08-26,58.41,58.41,Processed,EMP002,1,0.0,0.0,False
INV005079,SUP001,ST189,2016-08-20,2016-08-26,2016-08-28,3.8,3.8,Processed,EMP010,2,0.0,0.0,False
INV005080,SUP007,ST150,2016-08-20,2016-08-26,2016-09-01,1273.8,1273.8,Processed Late,EMP014,6,0.0,0.0,True
INV005081,SUP012,ST288,2016-08-20,2016-08-26,2016-08-27,1760.04,1760.04,Processed,EMP019,1,0.0,0.0,False
INV005082,SUP006,ST615,2016-08-20,2016-08-25,2016-08-27,964.08,964.08,Processed,EMP025,2,0.0,0.0,False
INV005083,SUP010,ST147,2016-08-20,2016-08-25,2016-08-27,26.08,25.28,Processed,EMP014,2,0.8,0.8,False
INV005084,SUP006,ST223,2016-08-20,2016-08-27,2016-08-28,1608.86,1608.86,Processed,EMP007,1,0.0,0.0,False
INV005085,SUP007,ST480,2016-08-20,2016-08-25,2016-08-26,418.59,418.59,Processed,EMP008,1,0.0,0.0,False
INV005086,SUP005,ST340,2016-08-20,2016-08-25,2016-08-27,67.45,67.45,Processed,EMP005,2,0.0,0.0,False
INV005087,SUP014,ST251,2016-08-20,2016-08-26,2016-08-27,83.2,83.2,Processed,EMP015,1,0.0,0.0,False
INV005088,SUP013,ST362,2016-08-20,2016-08-24,2016-08-25,505.14,476.9,Processed,EMP005,1,28.24,28.24,False
INV005089,SUP011,ST463,2016-08-20,2016-08-25,2016-08-26,85.8,85.8,Processed,EMP025,1,0.0,0.0,False
INV005090,SUP006,ST060,2016-08-20,2016-08-25,2016-08-27,1711.35,1711.35,Processed,EMP013,2,0.0,0.0,False
INV005091,SUP013,ST429,2016-08-20,2016-08-23,2016-09-04,341.02,341.02,Pending / Delayed,EMP003,12,0.0,0.0,True
INV005092,SUP003,ST568,2016-08-20,2016-08-27,2016-08-28,35.06,35.06,Processed,EMP007,1,0.0,0.0,False
INV005093,SUP001,ST417,2016-08-20,2016-08-26,2016-08-28,765.24,765.24,Processed,EMP007,2,0.0,0.0,False
INV005094,SUP004,ST071,2016-08-20,2016-08-25,2016-08-30,158.43,158.43,Processed Late,EMP025,5,0.0,0.0,True
INV005095,SUP011,ST453,2016-08-20,2016-08-27,2016-09-01,214.88,214.88,Processed Late,EMP007,5,0.0,0.0,True
INV005096,SUP004,ST344,2016-08-20,2016-08-24,2016-08-31,502.35,502.35,Pending / Delayed,EMP022,7,0.0,0.0,True
INV005097,SUP008,ST127,2016-08-20,2016-08-23,2016-08-27,46.44,46.44,Processed Late,EMP030,4,0.0,0.0,True
INV005098,SUP014,ST142,2016-08-20,2016-08-26,2016-08-30,154.8,154.8,Processed Late,EMP022,4,0.0,0.0,True
INV005099,SUP011,ST525,2016-08-20,2016-08-24,2016-08-27,5955.3,5955.3,Processed,EMP009,3,0.0,0.0,False
INV005100,SUP002,ST086,2016-08-20,2016-08-27,2016-09-07,18.99,18.99,Pending / Delayed,EMP019,11,0.0,0.0,True
INV005101,SUP004,ST023,2016-08-20,2016-08-25,2016-08-28,23.7,23.7,Processed,EMP009,3,0.0,0.0,False
INV005102,SUP006,ST252,2016-08-20,2016-08-25,2016-08-28,63.0,63.0,Processed,EMP005,3,0.0,0.0,False
INV005103,SUP012,ST153,2016-08-20,2016-08-26,2016-09-01,55.86,55.86,Processed Late,EMP002,6,0.0,0.0,True
INV005104,SUP005,ST448,2016-08-20,2016-08-28,2016-08-29,30.96,30.96,Processed,EMP009,1,0.0,0.0,False
INV005105,SUP007,ST628,2016-08-20,2016-08-28,2016-09-03,284.4,284.4,Processed Late,EMP029,6,0.0,0.0,True
INV005106,SUP009,ST265,2016-08-20,2016-08-23,2016-08-25,218.11,218.11,Processed,EMP016,2,0.0,0.0,False
INV005107,SUP011,ST509,2016-08-20,2016-08-28,2016-08-30,1037.4,1037.4,Processed,EMP020,2,0.0,0.0,False
INV005108,SUP006,ST216,2016-08-20,2016-08-26,2016-08-28,243.0,243.0,Processed,EMP011,2,0.0,0.0,False
INV005109,SUP013,ST282,2016-08-20,2016-08-28,2016-08-30,17.49,17.49,Processed,EMP007,2,0.0,0.0,False
INV005110,SUP003,ST439,2016-08-20,2016-08-23,2016-09-04,63.0,63.0,Pending / Delayed,EMP002,12,0.0,0.0,True
INV005111,SUP014,ST226,2016-08-20,2016-08-23,2016-08-25,7.35,7.35,Processed,EMP012,2,0.0,0.0,False
INV005112,SUP005,ST324,2016-08-20,2016-08-24,2016-08-31,473.76,473.76,Pending / Delayed,EMP030,7,0.0,0.0,True
INV005113,SUP014,ST375,2016-08-20,2016-08-23,2016-08-26,150.39,150.39,Processed,EMP005,3,0.0,0.0,False
INV005114,SUP007,ST267,2016-08-20,2016-08-27,2016-08-28,1207.64,1207.64,Processed,EMP025,1,0.0,0.0,False
INV005115,SUP007,ST164,2016-08-20,2016-08-24,2016-08-30,404.46,404.46,Processed Late,EMP010,6,0.0,0.0,True
INV005116,SUP006,ST124,2016-08-20,2016-08-24,2016-08-25,27.92,29.4,Processed,EMP002,1,-1.48,1.48,False
INV005117,SUP006,ST006,2016-08-20,2016-08-23,2016-08-24,167.7,167.7,Processed,EMP026,1,0.0,0.0,False
INV005118,SUP007,ST335,2016-08-20,2016-08-27,2016-08-28,137.22,137.22,Processed,EMP022,1,0.0,0.0,False
INV005119,SUP003,ST056,2016-08-20,2016-08-26,2016-08-27,84.96,84.96,Processed,EMP004,1,0.0,0.0,False
INV005120,SUP015,ST428,2016-08-20,2016-08-26,2016-09-03,362.94,362.94,Pending / Delayed,EMP007,8,0.0,0.0,True
INV005121,SUP012,ST023,2016-09-05,2016-09-08,2016-09-10,38.07,38.07,Processed,EMP003,2,0.0,0.0,False
INV005122,SUP005,ST276,2016-09-05,2016-09-13,2016-09-17,567.4,567.4,Processed Late,EMP028,4,0.0,0.0,True
INV005123,SUP005,ST448,2016-09-05,2016-09-13,2016-09-16,68.08,66.54,Processed,EMP014,3,1.54,1.54,False
INV005124,SUP004,ST300,2016-09-05,2016-09-11,2016-09-14,15.47,15.47,Processed,EMP003,3,0.0,0.0,False
INV005125,SUP012,ST007,2016-09-05,2016-09-10,2016-09-13,85.12,85.12,Processed,EMP024,3,0.0,0.0,False
INV005126,SUP008,ST141,2016-09-05,2016-09-13,2016-09-14,163.37,163.37,Processed,EMP011,1,0.0,0.0,False
INV005127,SUP011,ST054,2016-09-05,2016-09-09,2016-09-14,2179.62,2179.62,Processed Late,EMP014,5,0.0,0.0,True
INV005128,SUP010,ST543,2016-09-05,2016-09-09,2016-09-12,96.8,96.8,Processed,EMP012,3,0.0,0.0,False
INV005129,SUP011,ST148,2016-09-05,2016-09-12,2016-09-14,37.84,37.84,Processed,EMP005,2,0.0,0.0,False
INV005130,SUP015,ST160,2016-09-05,2016-09-11,2016-09-15,1540.96,1540.96,Processed Late,EMP005,4,0.0,0.0,True
INV005131,SUP012,ST405,2016-09-05,2016-09-10,2016-09-12,161.8,161.8,Processed,EMP008,2,0.0,0.0,False
INV005132,SUP004,ST417,2016-09-05,2016-09-08,2016-09-18,285.44,285.44,Pending / Delayed,EMP019,10,0.0,0.0,True
INV005133,SUP013,ST533,2016-09-05,2016-09-11,2016-09-18,25.27,27.24,Pending / Delayed,EMP017,7,-1.97,1.97,True
INV005134,SUP003,ST156,2016-09-05,2016-09-12,2016-09-13,45.9,45.9,Processed,EMP026,1,0.0,0.0,False
INV005135,SUP012,ST531,2016-09-05,2016-09-12,2016-09-16,11.01,11.01,Processed Late,EMP020,4,0.0,0.0,True
INV005136,SUP014,ST260,2016-09-05,2016-09-11,2016-09-13,35.6,38.6,Processed,EMP027,2,-3.0,3.0,False
INV005137,SUP004,ST434,2016-09-05,2016-09-08,2016-09-14,49.04,49.04,Processed Late,EMP014,6,0.0,0.0,True
INV005138,SUP013,ST522,2016-09-05,2016-09-09,2016-09-12,43.0,43.0,Processed,EMP023,3,0.0,0.0,False
INV005139,SUP008,ST088,2016-09-05,2016-09-13,2016-09-18,284.81,284.81,Processed Late,EMP004,5,0.0,0.0,True
INV005140,SUP011,ST260,2016-09-05,2016-09-13,2016-09-16,3.02,3.02,Processed,EMP016,3,0.0,0.0,False
INV005141,SUP010,ST137,2016-09-05,2016-09-10,2016-09-12,23.7,23.7,Processed,EMP029,2,0.0,0.0,False
INV005142,SUP005,ST582,2016-09-05,2016-09-11,2016-09-13,37.83,37.83,Processed,EMP029,2,0.0,0.0,False
INV005143,SUP010,ST379,2016-09-05,2016-09-09,2016-09-17,23.6,23.6,Pending / Delayed,EMP015,8,0.0,0.0,True
INV005144,SUP014,ST001,2016-09-05,2016-09-13,2016-09-14,26.24,26.24,Processed,EMP021,1,0.0,0.0,False
INV005145,SUP002,ST487,2016-09-05,2016-09-13,2016-09-16,260.04,260.04,Processed,EMP015,3,0.0,0.0,False
INV005146,SUP015,ST062,2016-09-05,2016-09-10,2016-09-13,3705.84,3705.84,Processed,EMP003,3,0.0,0.0,False
INV005147,SUP012,ST522,2016-09-05,2016-09-13,2016-09-16,37.92,37.92,Processed,EMP004,3,0.0,0.0,False
INV005148,SUP011,ST070,2016-09-05,2016-09-13,2016-09-14,5.13,5.13,Processed,EMP009,1,0.0,0.0,False
INV005149,SUP002,ST357,2016-09-05,2016-09-09,2016-09-10,152.43,152.43,Processed,EMP004,1,0.0,0.0,False
INV005150,SUP011,ST219,2016-09-05,2016-09-11,2016-09-16,269.1,269.1,Processed Late,EMP017,5,0.0,0.0,True
INV005151,SUP002,ST282,2016-09-05,2016-09-09,2016-09-11,62.28,62.28,Processed,EMP016,2,0.0,0.0,False
INV005152,SUP008,ST328,2016-09-05,2016-09-09,2016-09-12,119.04,119.04,Processed,EMP023,3,0.0,0.0,False
INV005153,SUP010,ST013,2016-09-05,2016-09-11,2016-09-14,141.6,141.6,Processed,EMP008,3,0.0,0.0,False
INV005154,SUP007,ST289,2016-09-05,2016-09-08,2016-09-11,6006.42,6006.42,Processed,EMP012,3,0.0,0.0,False
INV005155,SUP008,ST563,2016-09-05,2016-09-11,2016-09-15,82.62,82.62,Processed Late,EMP015,4,0.0,0.0,True
INV005156,SUP010,ST039,2016-09-05,2016-09-11,2016-09-14,18.6,18.6,Processed,EMP013,3,0.0,0.0,False
