purchase_id,purchase_date,store_id,supplier_id,product_id,quantity,unit_cost,expected_delivery,actual_delivery,delivery_status,purchase_value
PUR004025,2016-02-05,ST269,SUP006,OFF-ST-10000675,20,23.43,2016-02-12,2016-02-15,Late,468.6
PUR004026,2016-02-05,ST137,SUP005,OFF-FA-10002988,3,1.0,2016-02-08,2016-02-07,Early,3.0
PUR004027,2016-02-05,ST515,SUP015,FUR-CH-10004086,14,193.78,2016-02-11,2016-02-13,Late,2712.92
PUR004028,2016-02-05,ST322,SUP014,OFF-PA-10002160,18,2.94,2016-02-12,2016-02-13,Late,52.92
PUR004029,2016-02-05,ST409,SUP005,OFF-AP-10002534,14,217.97,2016-02-10,2016-02-15,Late,3051.58
PUR004030,2016-02-05,ST133,SUP012,OFF-AR-10000634,5,3.18,2016-02-09,2016-02-10,Late,15.9
PUR004031,2016-02-05,ST447,SUP003,OFF-BI-10002982,7,3.27,2016-02-09,2016-02-09,On Time,22.89
PUR004032,2016-02-05,ST313,SUP001,TEC-PH-10002885,4,445.28,2016-02-08,2016-02-07,Early,1781.12
PUR004033,2016-02-05,ST545,SUP005,TEC-AC-10000109,11,39.69,2016-02-09,2016-02-14,Late,436.59
PUR004034,2016-02-05,ST524,SUP008,TEC-AC-10000927,5,25.81,2016-02-12,2016-02-17,Late,129.04999999999998
PUR004035,2016-02-05,ST630,SUP014,TEC-AC-10001109,5,15.97,2016-02-11,2016-02-11,On Time,79.85000000000001
PUR004036,2016-02-05,ST628,SUP010,TEC-AC-10002323,15,19.57,2016-02-10,2016-02-13,Late,293.55
PUR004037,2016-02-05,ST527,SUP003,OFF-AR-10000823,18,1.2,2016-02-09,2016-02-08,Early,21.599999999999998
PUR004038,2016-02-05,ST443,SUP004,OFF-SU-10001664,19,5.73,2016-02-11,2016-02-13,Late,108.87
PUR004039,2016-02-05,ST173,SUP012,OFF-AP-10001391,2,67.11,2016-02-08,2016-02-07,Early,134.22
PUR004040,2016-02-05,ST166,SUP004,TEC-PH-10002890,2,32.46,2016-02-12,2016-02-13,Late,64.92
PUR004041,2016-02-05,ST099,SUP004,FUR-FU-10001588,8,16.78,2016-02-08,2016-02-09,Late,134.24
PUR004042,2016-02-05,ST277,SUP003,OFF-EN-10003001,3,42.97,2016-02-09,2016-02-12,Late,128.91
PUR004043,2016-02-05,ST364,SUP001,FUR-BO-10003546,9,76.49,2016-02-12,2016-02-16,Late,688.41
PUR004044,2016-02-05,ST631,SUP014,FUR-TA-10001307,7,242.65,2016-02-09,2016-02-13,Late,1698.55
PUR004045,2016-02-05,ST062,SUP001,OFF-BI-10001890,20,1.96,2016-02-11,2016-02-13,Late,39.2
PUR004046,2016-02-05,ST469,SUP003,OFF-AP-10004249,19,9.08,2016-02-11,2016-02-11,On Time,172.52
PUR004047,2016-02-05,ST212,SUP009,OFF-PA-10003309,9,3.15,2016-02-12,2016-02-15,Late,28.349999999999998
PUR004048,2016-02-05,ST209,SUP015,OFF-PA-10001609,14,1.84,2016-02-09,2016-02-14,Late,25.76
PUR004049,2016-02-05,ST086,SUP012,OFF-PA-10001125,17,16.72,2016-02-12,2016-02-13,Late,284.24
PUR004050,2016-02-05,ST413,SUP009,OFF-BI-10003429,5,3.48,2016-02-09,2016-02-11,Late,17.4
PUR004051,2016-02-05,ST566,SUP007,OFF-PA-10000743,16,3.2,2016-02-10,2016-02-15,Late,51.2
PUR004052,2016-02-05,ST195,SUP002,OFF-PA-10000474,5,16.91,2016-02-09,2016-02-13,Late,84.55
PUR004053,2016-02-05,ST232,SUP004,OFF-PA-10002968,18,13.05,2016-02-12,2016-02-12,On Time,234.9
PUR004054,2016-02-05,ST521,SUP014,OFF-PA-10004675,5,3.55,2016-02-09,2016-02-10,Late,17.75
PUR004055,2016-02-05,ST065,SUP010,FUR-FU-10001889,7,6.99,2016-02-12,2016-02-14,Late,48.93
PUR004056,2016-02-05,ST021,SUP013,OFF-AR-10000127,12,2.43,2016-02-11,2016-02-13,Late,29.160000000000004
PUR004057,2016-02-05,ST045,SUP011,OFF-BI-10004817,17,6.09,2016-02-11,2016-02-16,Late,103.53
PUR004058,2016-02-05,ST007,SUP003,TEC-PH-10002922,13,125.99,2016-02-12,2016-02-15,Late,1637.87
PUR004059,2016-02-05,ST273,SUP014,FUR-BO-10004218,5,120.82,2016-02-09,2016-02-14,Late,604.0999999999999
PUR004060,2016-02-05,ST622,SUP008,FUR-CH-10002439,4,44.13,2016-02-11,2016-02-13,Late,176.52
PUR004061,2016-02-05,ST114,SUP009,OFF-PA-10000295,5,3.34,2016-02-10,2016-02-13,Late,16.7
PUR004062,2016-02-05,ST253,SUP009,FUR-BO-10004709,15,45.94,2016-02-12,2016-02-16,Late,689.0999999999999
PUR004063,2016-02-05,ST183,SUP008,OFF-FA-10000735,11,1.56,2016-02-08,2016-02-12,Late,17.16
PUR004064,2016-02-05,ST378,SUP007,TEC-PH-10001448,6,49.92,2016-02-11,2016-02-14,Late,299.52
PUR004065,2016-02-05,ST363,SUP010,FUR-FU-10000320,14,1.97,2016-02-12,2016-02-17,Late,27.58
PUR004066,2016-02-05,ST210,SUP008,FUR-FU-10003194,5,6.27,2016-02-10,2016-02-13,Late,31.349999999999998
PUR004067,2016-02-05,ST167,SUP015,OFF-BI-10001900,18,3.23,2016-02-10,2016-02-11,Late,58.14
PUR004068,2016-02-05,ST446,SUP011,OFF-ST-10001511,9,62.67,2016-02-08,2016-02-13,Late,564.03
PUR004069,2016-02-05,ST140,SUP015,OFF-ST-10000532,16,29.83,2016-02-12,2016-02-17,Late,477.28
PUR004070,2016-02-05,ST487,SUP011,OFF-AR-10002053,2,2.12,2016-02-09,2016-02-14,Late,4.24
PUR004071,2016-02-05,ST065,SUP005,OFF-AR-10003338,15,5.49,2016-02-11,2016-02-14,Late,82.35000000000001
PUR004072,2016-02-05,ST004,SUP009,OFF-BI-10000145,14,1.59,2016-02-12,2016-02-17,Late,22.26
PUR004073,2016-02-05,ST510,SUP011,OFF-BI-10002026,16,25.83,2016-02-10,2016-02-13,Late,413.28
PUR004074,2016-02-05,ST585,SUP014,TEC-PH-10001750,13,49.96,2016-02-10,2016-02-12,Late,649.48
PUR004075,2016-02-05,ST199,SUP009,OFF-BI-10003694,10,5.16,2016-02-12,2016-02-17,Late,51.6
PUR004076,2016-02-05,ST421,SUP002,OFF-ST-10002444,18,9.46,2016-02-11,2016-02-11,On Time,170.28000000000003
PUR004077,2016-02-05,ST352,SUP009,OFF-AR-10000716,11,3.63,2016-02-09,2016-02-11,Late,39.93
PUR004078,2016-02-05,ST110,SUP009,OFF-ST-10002301,20,20.28,2016-02-11,2016-02-12,Late,405.6
PUR004079,2016-02-05,ST297,SUP005,FUR-FU-10003919,20,29.64,2016-02-10,2016-02-09,Early,592.8
PUR004080,2016-02-05,ST404,SUP009,OFF-PA-10003893,7,2.43,2016-02-08,2016-02-09,Late,17.01
PUR004081,2016-02-20,ST033,SUP015,OFF-ST-10002406,7,9.96,2016-02-24,2016-02-26,Late,69.72
PUR004082,2016-02-20,ST407,SUP001,TEC-AC-10002370,6,1.46,2016-02-26,2016-02-27,Late,8.76
PUR004083,2016-02-20,ST019,SUP001,FUR-TA-10001520,19,60.44,2016-02-27,2016-02-27,On Time,1148.36
PUR004084,2016-02-20,ST368,SUP005,OFF-PA-10003016,10,1.74,2016-02-27,2016-02-26,Early,17.4
PUR004085,2016-02-20,ST553,SUP015,OFF-BI-10003910,9,3.82,2016-02-27,2016-03-01,Late,34.379999999999995
PUR004086,2016-02-20,ST043,SUP013,TEC-AC-10002049,8,167.18,2016-02-25,2016-02-27,Late,1337.44
PUR004087,2016-02-20,ST565,SUP009,OFF-BI-10001078,11,2.84,2016-02-24,2016-02-27,Late,31.24
PUR004088,2016-02-20,ST109,SUP014,OFF-PA-10000380,17,3.97,2016-02-27,2016-02-28,Late,67.49000000000001
PUR004089,2016-02-20,ST015,SUP004,OFF-AP-10002518,15,138.6,2016-02-24,2016-02-26,Late,2079.0
PUR004090,2016-02-20,ST001,SUP001,OFF-AR-10001662,13,2.17,2016-02-24,2016-02-23,Early,28.21
PUR004091,2016-02-20,ST413,SUP013,TEC-PH-10004188,13,25.57,2016-02-23,2016-02-26,Late,332.41
PUR004092,2016-02-20,ST367,SUP001,OFF-AR-10002067,13,15.11,2016-02-26,2016-02-27,Late,196.43
PUR004093,2016-02-20,ST579,SUP013,OFF-ST-10001932,5,168.05,2016-02-24,2016-02-29,Late,840.25
PUR004094,2016-02-20,ST302,SUP011,OFF-ST-10001370,16,73.89,2016-02-26,2016-02-28,Late,1182.24
PUR004095,2016-02-20,ST492,SUP013,TEC-PH-10004539,20,125.6,2016-02-23,2016-02-27,Late,2512.0
PUR004096,2016-02-20,ST425,SUP003,OFF-BI-10004187,5,0.98,2016-02-23,2016-02-22,Early,4.9
PUR004097,2016-02-20,ST438,SUP004,OFF-BI-10003527,5,652.15,2016-02-25,2016-02-29,Late,3260.75
PUR004098,2016-02-20,ST303,SUP005,FUR-FU-10002445,5,5.17,2016-02-25,2016-02-26,Late,25.85
PUR004099,2016-02-20,ST403,SUP001,FUR-FU-10002253,6,26.72,2016-02-26,2016-02-27,Late,160.32
PUR004100,2016-02-20,ST411,SUP009,OFF-BI-10003984,12,16.5,2016-02-25,2016-02-25,On Time,198.0
PUR004101,2016-02-20,ST146,SUP007,OFF-SU-10002881,11,887.98,2016-02-24,2016-02-23,Early,9767.78
PUR004102,2016-02-20,ST612,SUP010,OFF-PA-10000477,12,3.17,2016-02-26,2016-03-02,Late,38.04
PUR004103,2016-02-20,ST436,SUP015,OFF-AR-10003469,17,0.85,2016-02-24,2016-02-24,On Time,14.45
PUR004104,2016-02-20,ST340,SUP001,OFF-ST-10002957,7,4.88,2016-02-24,2016-02-24,On Time,34.16
PUR004105,2016-02-20,ST265,SUP001,OFF-AR-10001868,11,0.83,2016-02-26,2016-02-27,Late,9.129999999999999
PUR004106,2016-02-20,ST555,SUP005,FUR-TA-10004534,17,184.59,2016-02-25,2016-02-29,Late,3138.03
PUR004107,2016-02-20,ST616,SUP004,FUR-FU-10003806,12,132.75,2016-02-26,2016-02-27,Late,1593.0
PUR004108,2016-02-20,ST238,SUP014,OFF-PA-10001838,7,2.76,2016-02-27,2016-02-27,On Time,19.32
PUR004109,2016-02-20,ST084,SUP014,OFF-PA-10002137,12,3.86,2016-02-24,2016-02-25,Late,46.32
PUR004110,2016-02-20,ST105,SUP004,OFF-BI-10000050,12,4.05,2016-02-24,2016-02-28,Late,48.599999999999994
PUR004111,2016-02-20,ST404,SUP004,OFF-BI-10002852,3,7.57,2016-02-24,2016-02-28,Late,22.71
PUR004112,2016-02-20,ST070,SUP015,OFF-PA-10003309,7,3.67,2016-02-26,2016-02-26,On Time,25.689999999999998
PUR004113,2016-02-20,ST507,SUP008,TEC-PH-10001835,6,84.35,2016-02-24,2016-02-26,Late,506.09999999999997
PUR004114,2016-02-20,ST253,SUP009,OFF-PA-10001837,10,3.39,2016-02-27,2016-02-28,Late,33.9
PUR004115,2016-02-20,ST329,SUP011,OFF-BI-10001036,19,4.41,2016-02-27,2016-02-28,Late,83.79
PUR004116,2016-02-20,ST313,SUP011,OFF-FA-10002780,7,1.51,2016-02-24,2016-02-28,Late,10.57
PUR004117,2016-02-20,ST321,SUP014,FUR-CH-10000665,13,98.08,2016-02-23,2016-02-25,Late,1275.04
PUR004118,2016-02-20,ST501,SUP006,OFF-ST-10003722,5,10.91,2016-02-25,2016-02-28,Late,54.55
PUR004119,2016-02-20,ST345,SUP001,FUR-BO-10001972,4,99.38,2016-02-23,2016-02-26,Late,397.52
PUR004120,2016-02-20,ST095,SUP010,OFF-PA-10001937,3,3.28,2016-02-25,2016-02-27,Late,9.84
PUR004121,2016-02-20,ST236,SUP008,OFF-BI-10000138,16,2.34,2016-02-25,2016-02-29,Late,37.44
PUR004122,2016-02-20,ST305,SUP003,OFF-PA-10002036,8,3.21,2016-02-26,2016-03-02,Late,25.68
PUR004123,2016-02-20,ST303,SUP014,FUR-TA-10001857,18,99.34,2016-02-23,2016-02-28,Late,1788.1200000000001
PUR004124,2016-02-20,ST308,SUP010,OFF-ST-10001590,16,9.22,2016-02-27,2016-02-29,Late,147.52
PUR004125,2016-02-20,ST618,SUP014,OFF-LA-10000262,8,1.34,2016-02-24,2016-02-23,Early,10.72
PUR004126,2016-02-20,ST548,SUP009,FUR-FU-10002240,12,2.24,2016-02-23,2016-02-23,On Time,26.880000000000003
PUR004127,2016-02-20,ST432,SUP004,FUR-CH-10000309,8,293.1,2016-02-23,2016-02-28,Late,2344.8
PUR004128,2016-02-20,ST534,SUP004,OFF-PA-10004355,4,3.5,2016-02-27,2016-02-27,On Time,14.0
PUR004129,2016-02-20,ST486,SUP009,OFF-SU-10001574,15,2.78,2016-02-27,2016-03-01,Late,41.699999999999996
PUR004130,2016-02-20,ST070,SUP009,OFF-PA-10000675,7,22.21,2016-02-25,2016-03-01,Late,155.47
PUR004131,2016-02-20,ST202,SUP008,OFF-PA-10004353,7,10.35,2016-02-23,2016-02-24,Late,72.45
PUR004132,2016-02-20,ST065,SUP006,TEC-AC-10003911,19,104.22,2016-02-25,2016-02-25,On Time,1980.18
PUR004133,2016-02-20,ST419,SUP005,OFF-EN-10001539,5,4.08,2016-02-25,2016-03-01,Late,20.4
PUR004134,2016-02-20,ST232,SUP012,FUR-TA-10001866,8,151.78,2016-02-26,2016-03-02,Late,1214.24
PUR004135,2016-02-20,ST579,SUP009,OFF-BI-10000315,18,8.99,2016-02-23,2016-02-24,Late,161.82
PUR004136,2016-02-20,ST300,SUP004,OFF-SU-10001935,15,2.17,2016-02-25,2016-03-01,Late,32.55
PUR004137,2016-02-20,ST491,SUP012,OFF-FA-10000053,14,1.85,2016-02-26,2016-03-01,Late,25.900000000000002
PUR004138,2016-02-20,ST408,SUP010,FUR-BO-10002598,14,54.77,2016-02-27,2016-02-26,Early,766.7800000000001
PUR004139,2016-02-20,ST406,SUP014,FUR-CH-10003298,11,112.62,2016-02-24,2016-02-27,Late,1238.8200000000002
PUR004140,2016-02-20,ST441,SUP007,TEC-PH-10002660,20,48.51,2016-02-25,2016-02-26,Late,970.1999999999999
PUR004141,2016-02-20,ST600,SUP010,OFF-EN-10001990,3,3.08,2016-02-23,2016-02-27,Late,9.24
PUR004142,2016-02-20,ST610,SUP009,FUR-CH-10000785,3,123.54,2016-02-27,2016-02-28,Late,370.62
PUR004143,2016-02-20,ST545,SUP001,TEC-PH-10000560,17,238.28,2016-02-24,2016-02-29,Late,4050.76
PUR004144,2016-02-20,ST088,SUP012,TEC-PH-10000011,12,9.7,2016-02-27,2016-03-01,Late,116.39999999999999
PUR004145,2016-02-20,ST295,SUP005,FUR-FU-10001940,15,4.6,2016-02-24,2016-02-28,Late,69.0
PUR004146,2016-02-20,ST527,SUP012,TEC-PH-10004833,11,11.69,2016-02-27,2016-02-28,Late,128.59
PUR004147,2016-02-20,ST175,SUP008,OFF-AR-10000246,16,2.09,2016-02-27,2016-02-28,Late,33.44
PUR004148,2016-02-20,ST585,SUP012,TEC-AC-10004469,17,21.61,2016-02-25,2016-03-01,Late,367.37
PUR004149,2016-02-20,ST114,SUP009,OFF-PA-10002751,18,3.04,2016-02-27,2016-02-26,Early,54.72
PUR004150,2016-02-20,ST598,SUP008,OFF-PA-10002377,7,10.53,2016-02-26,2016-03-01,Late,73.71
PUR004151,2016-02-20,ST076,SUP015,OFF-BI-10002867,19,32.99,2016-02-24,2016-02-25,Late,626.8100000000001
PUR004152,2016-02-20,ST624,SUP011,OFF-AR-10003183,18,2.36,2016-02-26,2016-02-25,Early,42.48
PUR004153,2016-02-20,ST595,SUP006,OFF-PA-10000213,16,2.38,2016-02-27,2016-02-28,Late,38.08
PUR004154,2016-02-20,ST102,SUP013,OFF-BI-10002498,10,10.75,2016-02-25,2016-03-01,Late,107.5
PUR004155,2016-02-20,ST164,SUP013,OFF-ST-10000025,8,88.37,2016-02-27,2016-02-29,Late,706.96
PUR004156,2016-02-20,ST223,SUP003,OFF-ST-10004950,18,13.12,2016-02-23,2016-02-23,On Time,236.16
PUR004157,2016-02-20,ST445,SUP013,FUR-TA-10001889,18,348.05,2016-02-27,2016-02-26,Early,6264.900000000001
PUR004158,2016-02-20,ST504,SUP010,OFF-BI-10002412,4,3.24,2016-02-27,2016-02-26,Early,12.96
PUR004159,2016-02-20,ST591,SUP006,FUR-CH-10004063,10,221.13,2016-02-23,2016-02-28,Late,2211.3
PUR004160,2016-02-20,ST587,SUP010,OFF-AP-10002651,2,215.35,2016-02-24,2016-02-29,Late,430.7
PUR004161,2016-03-05,ST049,SUP010,FUR-CH-10000309,5,313.42,2016-03-10,2016-03-11,Late,1567.1000000000001
PUR004162,2016-03-05,ST434,SUP007,OFF-LA-10003510,6,16.68,2016-03-12,2016-03-12,On Time,100.08
PUR004163,2016-03-05,ST092,SUP006,OFF-AR-10000614,9,2.81,2016-03-10,2016-03-14,Late,25.29
PUR004164,2016-03-05,ST476,SUP001,OFF-PA-10003724,18,2.79,2016-03-08,2016-03-13,Late,50.22
PUR004165,2016-03-05,ST405,SUP011,OFF-PA-10001950,12,4.31,2016-03-08,2016-03-12,Late,51.72
PUR004166,2016-03-05,ST599,SUP004,FUR-FU-10001979,5,27.27,2016-03-08,2016-03-07,Early,136.35
PUR004167,2016-03-05,ST129,SUP009,OFF-AR-10004757,9,2.4,2016-03-12,2016-03-14,Late,21.599999999999998
PUR004168,2016-03-05,ST323,SUP014,FUR-TA-10003954,11,249.82,2016-03-10,2016-03-09,Early,2748.02
PUR004169,2016-03-05,ST588,SUP001,FUR-FU-10002874,9,28.34,2016-03-08,2016-03-12,Late,255.06
PUR004170,2016-03-05,ST104,SUP009,TEC-PH-10001079,18,82.73,2016-03-12,2016-03-16,Late,1489.14
PUR004171,2016-03-05,ST063,SUP006,OFF-AR-10001246,5,1.9,2016-03-09,2016-03-10,Late,9.5
PUR004172,2016-03-05,ST411,SUP004,OFF-AR-10001897,8,13.51,2016-03-08,2016-03-09,Late,108.08
PUR004173,2016-03-05,ST412,SUP007,TEC-PH-10004614,18,51.71,2016-03-09,2016-03-11,Late,930.78
PUR004174,2016-03-05,ST522,SUP006,OFF-BI-10001721,4,10.49,2016-03-12,2016-03-14,Late,41.96
PUR004175,2016-03-05,ST248,SUP006,TEC-AC-10001109,20,16.51,2016-03-12,2016-03-11,Early,330.20000000000005
PUR004176,2016-03-05,ST330,SUP009,OFF-PA-10000994,2,55.9,2016-03-11,2016-03-10,Early,111.8
PUR004177,2016-03-05,ST462,SUP005,FUR-FU-10004963,13,5.21,2016-03-09,2016-03-08,Early,67.73
PUR004178,2016-03-05,ST385,SUP014,OFF-AP-10000179,12,80.69,2016-03-09,2016-03-12,Late,968.28
PUR004179,2016-03-05,ST356,SUP006,OFF-AR-10001953,17,32.54,2016-03-08,2016-03-07,Early,553.18
PUR004180,2016-03-05,ST629,SUP007,TEC-PH-10001305,14,33.79,2016-03-08,2016-03-12,Late,473.06
PUR004181,2016-03-05,ST246,SUP015,OFF-BI-10003694,6,6.02,2016-03-11,2016-03-13,Late,36.12
PUR004182,2016-03-05,ST163,SUP014,OFF-SU-10000157,7,115.92,2016-03-12,2016-03-15,Late,811.44
PUR004183,2016-03-05,ST388,SUP011,TEC-PH-10002807,15,21.74,2016-03-11,2016-03-10,Early,326.09999999999997
PUR004184,2016-03-05,ST182,SUP005,OFF-ST-10000078,12,235.45,2016-03-12,2016-03-11,Early,2825.3999999999996
PUR004185,2016-03-05,ST071,SUP005,OFF-BI-10003984,14,16.05,2016-03-11,2016-03-10,Early,224.70000000000002
PUR004186,2016-03-05,ST473,SUP010,OFF-BI-10001670,3,20.33,2016-03-10,2016-03-14,Late,60.989999999999995
PUR004187,2016-03-05,ST307,SUP014,OFF-AP-10002651,8,198.77,2016-03-11,2016-03-16,Late,1590.16
PUR004188,2016-03-05,ST128,SUP006,OFF-PA-10002870,10,3.12,2016-03-08,2016-03-08,On Time,31.200000000000003
PUR004189,2016-03-05,ST503,SUP003,OFF-SU-10000381,19,6.67,2016-03-09,2016-03-08,Early,126.73
PUR004190,2016-03-05,ST214,SUP007,TEC-PH-10002660,10,47.35,2016-03-11,2016-03-11,On Time,473.5
PUR004191,2016-03-05,ST266,SUP005,OFF-ST-10000943,18,14.94,2016-03-10,2016-03-12,Late,268.92
PUR004192,2016-03-05,ST236,SUP010,OFF-FA-10002780,5,1.62,2016-03-12,2016-03-13,Late,8.100000000000001
PUR004193,2016-03-05,ST422,SUP010,OFF-AP-10000240,8,41.21,2016-03-12,2016-03-17,Late,329.68
PUR004194,2016-03-05,ST267,SUP007,OFF-BI-10001510,3,12.4,2016-03-12,2016-03-16,Late,37.2
PUR004195,2016-03-05,ST518,SUP003,OFF-LA-10000248,2,1.98,2016-03-12,2016-03-17,Late,3.96
PUR004196,2016-03-05,ST466,SUP009,FUR-FU-10004952,10,41.08,2016-03-10,2016-03-15,Late,410.79999999999995
PUR004197,2016-03-05,ST115,SUP006,FUR-TA-10003469,12,122.48,2016-03-09,2016-03-14,Late,1469.76
PUR004198,2016-03-05,ST465,SUP015,OFF-AR-10001683,12,6.15,2016-03-09,2016-03-14,Late,73.80000000000001
PUR004199,2016-03-05,ST202,SUP005,TEC-AC-10001874,17,38.83,2016-03-08,2016-03-12,Late,660.11
PUR004200,2016-03-05,ST123,SUP009,OFF-BI-10001249,15,3.66,2016-03-08,2016-03-13,Late,54.900000000000006
PUR004201,2016-03-05,ST278,SUP014,OFF-BI-10002852,14,8.97,2016-03-08,2016-03-08,On Time,125.58000000000001
PUR004202,2016-03-05,ST516,SUP010,FUR-CH-10004853,11,116.78,2016-03-12,2016-03-11,Early,1284.58
PUR004203,2016-03-05,ST482,SUP009,OFF-BI-10000285,18,3.91,2016-03-11,2016-03-15,Late,70.38
PUR004204,2016-03-05,ST240,SUP004,TEC-PH-10001750,13,52.62,2016-03-09,2016-03-11,Late,684.06
PUR004205,2016-03-05,ST015,SUP008,OFF-ST-10001476,11,27.28,2016-03-10,2016-03-09,Early,300.08000000000004
PUR004206,2016-03-05,ST013,SUP010,TEC-AC-10001908,9,67.82,2016-03-12,2016-03-11,Early,610.3799999999999
PUR004207,2016-03-05,ST430,SUP014,OFF-AR-10000380,13,24.95,2016-03-08,2016-03-08,On Time,324.34999999999997
PUR004208,2016-03-05,ST358,SUP003,FUR-CH-10003973,19,247.74,2016-03-10,2016-03-15,Late,4707.06
PUR004209,2016-03-05,ST269,SUP015,OFF-PA-10002479,7,3.18,2016-03-08,2016-03-12,Late,22.26
PUR004210,2016-03-05,ST088,SUP004,FUR-CH-10000513,7,126.86,2016-03-12,2016-03-11,Early,888.02
PUR004211,2016-03-05,ST008,SUP003,OFF-BI-10002393,13,3.07,2016-03-10,2016-03-15,Late,39.91
PUR004212,2016-03-05,ST507,SUP001,FUR-TA-10002958,10,197.82,2016-03-12,2016-03-17,Late,1978.1999999999998
PUR004213,2016-03-05,ST164,SUP004,TEC-AC-10004877,10,5.84,2016-03-10,2016-03-11,Late,58.4
PUR004214,2016-03-05,ST078,SUP011,OFF-PA-10000807,9,2.42,2016-03-08,2016-03-11,Late,21.78
PUR004215,2016-03-05,ST102,SUP005,FUR-FU-10003691,17,7.21,2016-03-09,2016-03-09,On Time,122.57
PUR004216,2016-03-05,ST029,SUP008,OFF-BI-10003876,10,21.59,2016-03-12,2016-03-16,Late,215.9
PUR004217,2016-03-05,ST400,SUP012,OFF-PA-10004039,19,28.41,2016-03-10,2016-03-15,Late,539.79
PUR004218,2016-03-05,ST182,SUP003,TEC-AC-10003038,20,7.11,2016-03-10,2016-03-09,Early,142.20000000000002
PUR004219,2016-03-05,ST148,SUP013,TEC-AC-10002049,17,166.16,2016-03-09,2016-03-10,Late,2824.72
PUR004220,2016-03-05,ST220,SUP015,OFF-BI-10001078,2,2.61,2016-03-09,2016-03-11,Late,5.22
PUR004221,2016-03-05,ST053,SUP014,TEC-AC-10000991,5,37.24,2016-03-08,2016-03-08,On Time,186.20000000000002
PUR004222,2016-03-05,ST102,SUP007,OFF-BI-10001460,11,7.84,2016-03-11,2016-03-11,On Time,86.24
PUR004223,2016-03-05,ST560,SUP003,OFF-AR-10001473,3,2.38,2016-03-11,2016-03-13,Late,7.14
PUR004224,2016-03-05,ST156,SUP015,TEC-AC-10002018,7,3.63,2016-03-08,2016-03-07,Early,25.41
PUR004225,2016-03-05,ST401,SUP004,OFF-BI-10001294,12,6.79,2016-03-11,2016-03-15,Late,81.48
PUR004226,2016-03-05,ST202,SUP006,TEC-PH-10002549,6,152.77,2016-03-11,2016-03-14,Late,916.6200000000001
PUR004227,2016-03-05,ST477,SUP006,TEC-AC-10002217,20,16.01,2016-03-11,2016-03-14,Late,320.20000000000005
PUR004228,2016-03-05,ST507,SUP002,FUR-CH-10002647,12,48.23,2016-03-09,2016-03-09,On Time,578.76
PUR004229,2016-03-05,ST013,SUP010,OFF-BI-10004022,12,1.64,2016-03-08,2016-03-13,Late,19.68
PUR004230,2016-03-05,ST092,SUP008,TEC-AC-10002006,16,10.41,2016-03-09,2016-03-14,Late,166.56
PUR004231,2016-03-05,ST165,SUP003,FUR-CH-10003833,3,53.43,2016-03-08,2016-03-07,Early,160.29
PUR004232,2016-03-05,ST580,SUP007,FUR-CH-10002780,8,69.71,2016-03-08,2016-03-12,Late,557.68
PUR004233,2016-03-05,ST400,SUP002,FUR-CH-10000422,18,76.01,2016-03-11,2016-03-11,On Time,1368.18
PUR004234,2016-03-05,ST260,SUP013,TEC-PH-10001557,7,64.75,2016-03-10,2016-03-15,Late,453.25
PUR004235,2016-03-05,ST115,SUP013,OFF-FA-10000624,10,1.88,2016-03-11,2016-03-10,Early,18.799999999999997
PUR004236,2016-03-05,ST071,SUP013,FUR-CH-10002304,20,18.19,2016-03-11,2016-03-16,Late,363.8
PUR004237,2016-03-05,ST251,SUP005,FUR-CH-10002073,2,186.29,2016-03-11,2016-03-10,Early,372.58
PUR004238,2016-03-05,ST309,SUP013,OFF-EN-10004483,6,8.85,2016-03-10,2016-03-15,Late,53.099999999999994
PUR004239,2016-03-05,ST096,SUP003,FUR-FU-10000794,6,5.65,2016-03-11,2016-03-10,Early,33.900000000000006
PUR004240,2016-03-05,ST602,SUP004,FUR-CH-10003981,6,176.7,2016-03-10,2016-03-15,Late,1060.1999999999998
PUR004241,2016-03-20,ST018,SUP012,OFF-AR-10000817,4,1.86,2016-03-27,2016-03-28,Late,7.44
PUR004242,2016-03-20,ST486,SUP008,OFF-ST-10001511,11,64.39,2016-03-24,2016-03-26,Late,708.29
PUR004243,2016-03-20,ST431,SUP003,OFF-ST-10001128,2,101.37,2016-03-25,2016-03-26,Late,202.74
PUR004244,2016-03-20,ST482,SUP003,OFF-AR-10000538,5,18.62,2016-03-26,2016-03-25,Early,93.10000000000001
PUR004245,2016-03-20,ST571,SUP005,OFF-ST-10001476,16,26.45,2016-03-23,2016-03-27,Late,423.2
PUR004246,2016-03-20,ST368,SUP006,TEC-AC-10003447,6,14.3,2016-03-27,2016-03-30,Late,85.80000000000001
PUR004247,2016-03-20,ST135,SUP001,OFF-PA-10001950,13,4.23,2016-03-23,2016-03-22,Early,54.99000000000001
PUR004248,2016-03-20,ST550,SUP006,OFF-BI-10004140,20,2.55,2016-03-27,2016-04-01,Late,51.0
PUR004249,2016-03-20,ST554,SUP007,FUR-CH-10002965,4,137.05,2016-03-26,2016-03-31,Late,548.2
PUR004250,2016-03-20,ST549,SUP013,OFF-SU-10000898,11,10.33,2016-03-26,2016-03-27,Late,113.63
PUR004251,2016-03-20,ST527,SUP013,TEC-PH-10002890,17,33.85,2016-03-26,2016-03-26,On Time,575.45
